slug,path,target_price,max_time,max_trades_per_window,trade_index,side,entry_elapsed,entry_price,tp_price,exit_elapsed,exit_price,exit_reason,winner,pnl,volume_ratio,btc_return
btc-updown-15m-1775614500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_051502_btc-updown-15m-1775614500_prices.csv,0.12,600,2,2,DOWN,67,0.68,0.8,186,0.8,tp,DOWN,0.72,13.5901,-0.000736
btc-updown-15m-1775628000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_060000_btc-updown-15m-1775628000_prices.csv,0.12,600,2,1,DOWN,65,0.662,0.78,112,0.78,tp,UP,0.708,5.0746,-0.000434
btc-updown-15m-1775628000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_060000_btc-updown-15m-1775628000_prices.csv,0.12,600,2,2,DOWN,85,0.683,0.8,116,0.8,tp,UP,0.702,4.4897,-0.000586
btc-updown-15m-1775629800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_092251_btc-updown-15m-1775629800_prices.csv,0.12,600,2,1,DOWN,75,0.74,0.86,620,0.86,tp,DOWN,0.72,3.5194,-0.000972
btc-updown-15m-1775629800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_092251_btc-updown-15m-1775629800_prices.csv,0.12,600,2,2,DOWN,88,0.76,0.88,624,0.88,tp,DOWN,0.72,6.8506,-0.001013
btc-updown-15m-1775632500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_100156_btc-updown-15m-1775632500_prices.csv,0.12,600,2,1,DOWN,80,0.53,0.65,89,0.65,tp,UP,0.72,80.3965,-0.000169
btc-updown-15m-1775632500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_100156_btc-updown-15m-1775632500_prices.csv,0.12,600,2,2,DOWN,100,0.7,0.82,899,0.0,settle,UP,-4.2,3.0187,-0.000501
btc-updown-15m-1775633400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_103003_btc-updown-15m-1775633400_prices.csv,0.12,600,2,1,DOWN,67,0.81,0.93,246,0.93,tp,DOWN,0.72,3.1264,-0.001608
btc-updown-15m-1775633400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_103003_btc-updown-15m-1775633400_prices.csv,0.12,600,2,2,DOWN,85,0.87,0.99,596,0.99,tp,DOWN,0.72,9.0526,-0.001647
btc-updown-15m-1775634300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_104501_btc-updown-15m-1775634300_prices.csv,0.12,600,2,1,DOWN,66,0.6,0.72,216,0.72,tp,DOWN,0.72,12.7797,-0.000636
btc-updown-15m-1775634300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_104501_btc-updown-15m-1775634300_prices.csv,0.12,600,2,2,DOWN,67,0.64,0.76,274,0.76,tp,DOWN,0.72,2.8414,-0.000473
btc-updown-15m-1775635200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_110002_btc-updown-15m-1775635200_prices.csv,0.12,600,2,1,UP,70,0.63,0.75,78,0.75,tp,UP,0.72,23.6841,0.000764
btc-updown-15m-1775635200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_110002_btc-updown-15m-1775635200_prices.csv,0.12,600,2,2,UP,78,0.8,0.92,307,0.92,tp,UP,0.72,3.6367,0.001037
btc-updown-15m-1775636100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_111501_btc-updown-15m-1775636100_prices.csv,0.12,600,2,1,DOWN,63,0.54,0.66,767,0.66,tp,UP,0.72,28.7494,-0.000172
btc-updown-15m-1775636100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_111501_btc-updown-15m-1775636100_prices.csv,0.12,600,2,2,UP,66,0.43,0.55,129,0.55,tp,UP,0.72,53.2051,2e-05
btc-updown-15m-1775637000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_113001_btc-updown-15m-1775637000_prices.csv,0.12,600,2,1,DOWN,60,0.53,0.65,380,0.65,tp,DOWN,0.72,2.8074,-9.8e-05
btc-updown-15m-1775637000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_113001_btc-updown-15m-1775637000_prices.csv,0.12,600,2,2,UP,68,0.49,0.61,228,0.61,tp,DOWN,0.72,15.0605,9.1e-05
btc-updown-15m-1775637900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_114501_btc-updown-15m-1775637900_prices.csv,0.12,600,2,1,DOWN,67,0.53,0.65,899,0.0,settle,UP,-3.18,15.1023,-0.000164
btc-updown-15m-1775637900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_114501_btc-updown-15m-1775637900_prices.csv,0.12,600,2,2,DOWN,74,0.55,0.67,899,0.0,settle,UP,-3.3,14.6139,-0.000254
btc-updown-15m-1775638800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_120001_btc-updown-15m-1775638800_prices.csv,0.12,600,2,1,UP,60,0.64,0.76,208,0.76,tp,UP,0.72,2.9107,0.000457
btc-updown-15m-1775638800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_120001_btc-updown-15m-1775638800_prices.csv,0.12,600,2,2,UP,69,0.56,0.68,111,0.68,tp,UP,0.72,3.3108,0.000404
btc-updown-15m-1775639700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_121502_btc-updown-15m-1775639700_prices.csv,0.12,600,2,1,DOWN,82,0.71,0.83,657,0.83,tp,DOWN,0.72,4.29,-0.000656
btc-updown-15m-1775639700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_121502_btc-updown-15m-1775639700_prices.csv,0.12,600,2,2,DOWN,84,0.69,0.81,633,0.81,tp,DOWN,0.72,6.6189,-0.000656
btc-updown-15m-1775640600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_123002_btc-updown-15m-1775640600_prices.csv,0.12,600,2,1,UP,63,0.64,0.76,200,0.76,tp,DOWN,0.72,3.329,0.000392
btc-updown-15m-1775640600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_123002_btc-updown-15m-1775640600_prices.csv,0.12,600,2,2,UP,85,0.65,0.77,202,0.77,tp,DOWN,0.72,11.8924,0.000392
btc-updown-15m-1775641500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_124502_btc-updown-15m-1775641500_prices.csv,0.12,600,2,1,DOWN,69,0.45,0.57,899,0.0,settle,UP,-2.7,3.5629,-9.8e-05
btc-updown-15m-1775641500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_124502_btc-updown-15m-1775641500_prices.csv,0.12,600,2,2,DOWN,77,0.45,0.57,899,0.0,settle,UP,-2.7,12.1601,-9.8e-05
btc-updown-15m-1775642400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_130001_btc-updown-15m-1775642400_prices.csv,0.12,600,2,1,UP,73,0.63,0.75,97,0.75,tp,DOWN,0.72,4.1079,0.000195
btc-updown-15m-1775642400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_130001_btc-updown-15m-1775642400_prices.csv,0.12,600,2,2,UP,78,0.63,0.75,97,0.75,tp,DOWN,0.72,6.5048,0.000288
btc-updown-15m-1775643300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_131501_btc-updown-15m-1775643300_prices.csv,0.12,600,2,1,DOWN,60,0.53,0.65,899,0.0,settle,UP,-3.18,8.7243,-9.1e-05
btc-updown-15m-1775643300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_131501_btc-updown-15m-1775643300_prices.csv,0.12,600,2,2,DOWN,71,0.49,0.61,899,0.0,settle,UP,-2.94,7.3111,-4.4e-05
btc-updown-15m-1775644200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_133000_btc-updown-15m-1775644200_prices.csv,0.12,600,2,1,DOWN,67,0.55,0.67,99,0.67,tp,DOWN,0.72,58.9734,-1e-06
btc-updown-15m-1775644200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_133000_btc-updown-15m-1775644200_prices.csv,0.12,600,2,2,UP,70,0.51,0.63,899,0.0,settle,DOWN,-3.06,15.0773,1.1e-05
btc-updown-15m-1775645100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_134503_btc-updown-15m-1775645100_prices.csv,0.12,600,2,1,DOWN,63,0.47,0.59,532,0.59,tp,DOWN,0.72,7.7311,-0.00014
btc-updown-15m-1775645100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_134503_btc-updown-15m-1775645100_prices.csv,0.12,600,2,2,DOWN,66,0.44,0.56,532,0.56,tp,DOWN,0.72,19.9221,-0.0
btc-updown-15m-1775646000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_140001_btc-updown-15m-1775646000_prices.csv,0.12,600,2,1,UP,66,0.59,0.71,165,0.71,tp,UP,0.72,15.4814,0.000375
btc-updown-15m-1775646000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_140001_btc-updown-15m-1775646000_prices.csv,0.12,600,2,2,UP,78,0.64,0.76,184,0.76,tp,UP,0.72,6.5716,0.000396
btc-updown-15m-1775646900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_141502_btc-updown-15m-1775646900_prices.csv,0.12,600,2,1,UP,68,0.54,0.66,614,0.66,tp,UP,0.72,11.1486,0.000219
btc-updown-15m-1775646900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_141502_btc-updown-15m-1775646900_prices.csv,0.12,600,2,2,UP,70,0.54,0.66,614,0.66,tp,UP,0.72,3.5587,0.000219
btc-updown-15m-1775647800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_143002_btc-updown-15m-1775647800_prices.csv,0.12,600,2,1,DOWN,64,0.7,0.82,180,0.82,tp,DOWN,0.72,2.6484,-0.000733
btc-updown-15m-1775647800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_143002_btc-updown-15m-1775647800_prices.csv,0.12,600,2,2,DOWN,66,0.7,0.82,180,0.82,tp,DOWN,0.72,4.609,-0.000733
btc-updown-15m-1775648700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_144501_btc-updown-15m-1775648700_prices.csv,0.12,600,2,1,UP,71,0.6,0.72,103,0.72,tp,UP,0.72,14.6993,0.000216
btc-updown-15m-1775648700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_144501_btc-updown-15m-1775648700_prices.csv,0.12,600,2,2,UP,84,0.6,0.72,103,0.72,tp,UP,0.72,13.522,0.000305
btc-updown-15m-1775649600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_150001_btc-updown-15m-1775649600_prices.csv,0.12,600,2,1,UP,63,0.6,0.72,395,0.72,tp,UP,0.72,4.2846,0.000269
btc-updown-15m-1775649600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_150001_btc-updown-15m-1775649600_prices.csv,0.12,600,2,2,UP,73,0.56,0.68,309,0.68,tp,UP,0.72,4.8444,0.000296
btc-updown-15m-1775650500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_151501_btc-updown-15m-1775650500_prices.csv,0.12,600,2,1,UP,62,0.48,0.6,899,0.0,settle,DOWN,-2.88,20.1839,0.000283
btc-updown-15m-1775650500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_151501_btc-updown-15m-1775650500_prices.csv,0.12,600,2,2,DOWN,108,0.58,0.7,279,0.7,tp,DOWN,0.72,5.0408,-0.000195
btc-updown-15m-1775651400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_153002_btc-updown-15m-1775651400_prices.csv,0.12,600,2,1,DOWN,60,0.5,0.62,899,0.0,settle,UP,-3.0,7.5519,-9.9e-05
btc-updown-15m-1775651400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_153002_btc-updown-15m-1775651400_prices.csv,0.12,600,2,2,UP,74,0.48,0.6,218,0.6,tp,UP,0.72,14.6719,3e-06
btc-updown-15m-1775652300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_154514_btc-updown-15m-1775652300_prices.csv,0.12,600,2,1,DOWN,76,0.59,0.71,899,0.0,settle,UP,-3.54,2.7336,-0.000236
btc-updown-15m-1775652300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_154514_btc-updown-15m-1775652300_prices.csv,0.12,600,2,2,DOWN,77,0.59,0.71,899,0.0,settle,UP,-3.54,3.8944,-0.000346
btc-updown-15m-1775653200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_160001_btc-updown-15m-1775653200_prices.csv,0.12,600,2,1,UP,62,0.59,0.71,127,0.71,tp,UP,0.72,2.9058,0.000427
btc-updown-15m-1775653200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_160001_btc-updown-15m-1775653200_prices.csv,0.12,600,2,2,UP,64,0.58,0.7,127,0.7,tp,UP,0.72,3.7205,0.000225
btc-updown-15m-1775654100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_161501_btc-updown-15m-1775654100_prices.csv,0.12,600,2,1,DOWN,63,0.54,0.66,316,0.66,tp,DOWN,0.72,5.0575,-5e-06
btc-updown-15m-1775654100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_161501_btc-updown-15m-1775654100_prices.csv,0.12,600,2,2,UP,87,0.46,0.58,174,0.58,tp,DOWN,0.72,4.5712,0.000242
btc-updown-15m-1775655000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_163002_btc-updown-15m-1775655000_prices.csv,0.12,600,2,1,DOWN,75,0.7,0.82,133,0.82,tp,DOWN,0.72,2.7743,-0.00309
btc-updown-15m-1775655000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_163002_btc-updown-15m-1775655000_prices.csv,0.12,600,2,2,DOWN,89,0.72,0.84,158,0.84,tp,DOWN,0.72,2.5153,-0.003105
btc-updown-15m-1775655900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_164502_btc-updown-15m-1775655900_prices.csv,0.12,600,2,1,UP,61,0.59,0.71,101,0.71,tp,DOWN,0.72,3.899,0.000595
btc-updown-15m-1775655900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_164502_btc-updown-15m-1775655900_prices.csv,0.12,600,2,2,UP,68,0.59,0.71,101,0.71,tp,DOWN,0.72,3.7585,0.000613
btc-updown-15m-1775656800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_170002_btc-updown-15m-1775656800_prices.csv,0.12,600,2,1,UP,61,0.58,0.7,122,0.7,tp,DOWN,0.72,3.2603,0.000775
btc-updown-15m-1775656800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_170002_btc-updown-15m-1775656800_prices.csv,0.12,600,2,2,UP,64,0.56,0.68,119,0.68,tp,DOWN,0.72,3.507,0.000918
btc-updown-15m-1775657700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_171501_btc-updown-15m-1775657700_prices.csv,0.12,600,2,1,UP,78,0.61,0.73,128,0.73,tp,DOWN,0.72,7.8209,0.000802
btc-updown-15m-1775657700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_171501_btc-updown-15m-1775657700_prices.csv,0.12,600,2,2,UP,92,0.65,0.77,899,0.0,settle,DOWN,-3.9,5.7687,0.00123
btc-updown-15m-1775658600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_173005_btc-updown-15m-1775658600_prices.csv,0.12,600,2,1,DOWN,68,0.58,0.7,78,0.7,tp,DOWN,0.72,4.5113,-0.001035
btc-updown-15m-1775658600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_173005_btc-updown-15m-1775658600_prices.csv,0.12,600,2,2,DOWN,70,0.58,0.7,78,0.7,tp,DOWN,0.72,2.5531,-0.001302
btc-updown-15m-1775659500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_174501_btc-updown-15m-1775659500_prices.csv,0.12,600,2,1,UP,61,0.6,0.72,899,0.0,settle,DOWN,-3.6,5.6733,0.000494
btc-updown-15m-1775659500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_174501_btc-updown-15m-1775659500_prices.csv,0.12,600,2,2,UP,69,0.64,0.76,899,0.0,settle,DOWN,-3.84,3.734,0.001012
btc-updown-15m-1775660400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_180001_btc-updown-15m-1775660400_prices.csv,0.12,600,2,1,DOWN,69,0.45,0.57,607,0.57,tp,UP,0.72,4.5871,-0.00026
btc-updown-15m-1775660400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_180001_btc-updown-15m-1775660400_prices.csv,0.12,600,2,2,DOWN,74,0.41,0.53,596,0.53,tp,UP,0.72,3.0721,-0.000348
btc-updown-15m-1775661300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_181501_btc-updown-15m-1775661300_prices.csv,0.12,600,2,1,DOWN,68,0.48,0.6,899,0.0,settle,UP,-2.88,12.6436,-0.000635
btc-updown-15m-1775661300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_181501_btc-updown-15m-1775661300_prices.csv,0.12,600,2,2,UP,109,0.57,0.69,287,0.69,tp,UP,0.72,5.0056,0.000433
btc-updown-15m-1775662200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_183002_btc-updown-15m-1775662200_prices.csv,0.12,600,2,1,DOWN,62,0.55,0.67,226,0.67,tp,DOWN,0.72,43.6865,-0.000635
btc-updown-15m-1775662200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_183002_btc-updown-15m-1775662200_prices.csv,0.12,600,2,2,DOWN,64,0.57,0.69,899,1.0,settle,DOWN,2.58,2.8536,-0.000635
btc-updown-15m-1775663100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_184502_btc-updown-15m-1775663100_prices.csv,0.12,600,2,1,UP,89,0.62,0.74,138,0.74,tp,UP,0.72,3.6552,0.000815
btc-updown-15m-1775663100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_184502_btc-updown-15m-1775663100_prices.csv,0.12,600,2,2,UP,94,0.64,0.76,148,0.76,tp,UP,0.72,40.1716,0.001001
btc-updown-15m-1775664000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_190002_btc-updown-15m-1775664000_prices.csv,0.12,600,2,1,UP,64,0.56,0.68,190,0.68,tp,UP,0.72,2.7499,0.000725
btc-updown-15m-1775664000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_190002_btc-updown-15m-1775664000_prices.csv,0.12,600,2,2,UP,80,0.57,0.69,190,0.69,tp,UP,0.72,6.9746,0.000503
btc-updown-15m-1775664900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_191501_btc-updown-15m-1775664900_prices.csv,0.12,600,2,1,DOWN,86,0.61,0.73,138,0.73,tp,UP,0.72,5.4541,-0.000382
btc-updown-15m-1775664900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_191501_btc-updown-15m-1775664900_prices.csv,0.12,600,2,2,DOWN,102,0.6,0.72,138,0.72,tp,UP,0.72,26.1152,-0.00056
btc-updown-15m-1775665800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_193002_btc-updown-15m-1775665800_prices.csv,0.12,600,2,1,DOWN,61,0.74,0.86,899,0.0,settle,UP,-4.44,2.5789,-0.00132
btc-updown-15m-1775665800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_193002_btc-updown-15m-1775665800_prices.csv,0.12,600,2,2,DOWN,62,0.73,0.85,899,0.0,settle,UP,-4.38,3.1765,-0.00145
btc-updown-15m-1775666700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_194502_btc-updown-15m-1775666700_prices.csv,0.12,600,2,1,UP,65,0.45,0.57,227,0.57,tp,UP,0.72,6.7138,5.8e-05
btc-updown-15m-1775666700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_194502_btc-updown-15m-1775666700_prices.csv,0.12,600,2,2,UP,66,0.47,0.59,227,0.59,tp,UP,0.72,9.8591,0.000192
btc-updown-15m-1775667600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_200002_btc-updown-15m-1775667600_prices.csv,0.12,600,2,1,DOWN,67,0.55,0.67,899,0.0,settle,UP,-3.3,3.519,-0.000168
btc-updown-15m-1775667600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_200002_btc-updown-15m-1775667600_prices.csv,0.12,600,2,2,DOWN,68,0.55,0.67,899,0.0,settle,UP,-3.3,15.1395,-0.000168
btc-updown-15m-1775668500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_201502_btc-updown-15m-1775668500_prices.csv,0.12,600,2,1,DOWN,79,0.66,0.78,344,0.78,tp,DOWN,0.72,5.6985,-0.000599
btc-updown-15m-1775668500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_201502_btc-updown-15m-1775668500_prices.csv,0.12,600,2,2,DOWN,82,0.66,0.78,344,0.78,tp,DOWN,0.72,4.0619,-0.000599
btc-updown-15m-1775669400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_203006_btc-updown-15m-1775669400_prices.csv,0.12,600,2,1,UP,96,0.69,0.81,387,0.81,tp,UP,0.72,24.5696,0.001381
btc-updown-15m-1775669400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_203006_btc-updown-15m-1775669400_prices.csv,0.12,600,2,2,UP,108,0.68,0.8,387,0.8,tp,UP,0.72,3.1311,0.001146
btc-updown-15m-1775670300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_204501_btc-updown-15m-1775670300_prices.csv,0.12,600,2,1,UP,60,0.47,0.59,234,0.59,tp,UP,0.72,41.1233,0.00033
btc-updown-15m-1775670300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_204501_btc-updown-15m-1775670300_prices.csv,0.12,600,2,2,UP,61,0.47,0.59,234,0.59,tp,UP,0.72,2.7336,0.00033
btc-updown-15m-1775671200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_210001_btc-updown-15m-1775671200_prices.csv,0.12,600,2,1,DOWN,105,0.65,0.77,553,0.77,tp,DOWN,0.72,26.2414,-0.001027
btc-updown-15m-1775671200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_210001_btc-updown-15m-1775671200_prices.csv,0.12,600,2,2,DOWN,126,0.65,0.77,553,0.77,tp,DOWN,0.72,5.3504,-0.000837
btc-updown-15m-1775672100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_211501_btc-updown-15m-1775672100_prices.csv,0.12,600,2,1,UP,61,0.56,0.68,899,0.0,settle,DOWN,-3.36,6.5114,0.000378
btc-updown-15m-1775672100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_211501_btc-updown-15m-1775672100_prices.csv,0.12,600,2,2,UP,63,0.56,0.68,899,0.0,settle,DOWN,-3.36,5.637,0.000378
btc-updown-15m-1775673000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_213003_btc-updown-15m-1775673000_prices.csv,0.12,600,2,1,UP,60,0.61,0.73,90,0.73,tp,DOWN,0.72,34.7749,0.000939
btc-updown-15m-1775673000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_213003_btc-updown-15m-1775673000_prices.csv,0.12,600,2,2,UP,64,0.64,0.76,133,0.76,tp,DOWN,0.72,5.4859,0.000771
btc-updown-15m-1775673900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260408_214502_btc-updown-15m-1775673900_prices.csv,0.12,600,2,1,UP,82,0.61,0.73,899,0.0,settle,DOWN,-3.66,27.6752,0.00069
